id,building_id,floor_plan_id,unit_name,property_code,description,floor_number,usage_type,primary_image_url,availability_status,created_at,updated_at
4274b8a9-0604-4705-8e00-5dbd0897bbda,07711183-0f10-4d28-b6f4-9b2b9cd22d1d,33686c92-7584-42a4-8bb1-469aeb038d62,1097,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4292b45a-ef6c-4746-ae20-569f32c5bdb7,8c057524-3379-493b-b419-3b2a42d4f64b,b628858a-1e91-43c3-a264-a9d4d8b990fe,2127,SB,,2,residential,,available,2025-12-06 22:16:07.788926+00,2025-12-06 22:16:07.788926+00
42a591a7-7e8b-4ad9-b3f9-d29830f33885,f31f982a-bfdc-4fa4-a069-0a0e54c25ad3,e3120bdb-2ecb-498d-82d8-54b620a8d863,3043,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
42af8b8e-fa86-4387-8a6f-018f6ae6ae44,7c591f3a-fdbc-4f9b-b643-8b13d75e437b,1ef9ada4-3f7a-40c6-874d-2846adb99957,472-E,WO,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
42c7cae1-db33-48ad-8e1a-9b1c0573b5a3,013f3e9a-35e7-4acc-a02a-ab5d2d03606f,e3120bdb-2ecb-498d-82d8-54b620a8d863,2057,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
436f950d-4aef-4644-9fa8-dd0665c7be77,013f3e9a-35e7-4acc-a02a-ab5d2d03606f,9687b044-ae38-4503-8f5b-4e0c4c1b36e1,3048,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
443b08d3-b7fb-4513-972c-abbaab3f652c,f31f982a-bfdc-4fa4-a069-0a0e54c25ad3,22741823-ecdf-4454-8607-4fe78ed8d337,3024,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4442af2f-14cf-4ecc-bc97-dfbac824f5cf,b4b46d3f-24d7-4090-b0b4-0370f05a15fc,16a87b97-91f4-4015-932e-7efc4e9dd0a9,1077,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
44992a21-25ed-4bd2-9bb3-5011478a4072,27fe63c5-88af-4b01-ab17-171f701db0f0,0596ccd0-91a1-4d44-8235-f9cfa81bca32,C124,CV,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
450bb348-1e97-4da3-a447-f8d660031954,b3aace2e-48c8-41a9-baa0-c0a36b56186f,b880fd88-dc5b-4bda-89d1-f5edf3d8aefb,S040,OB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
452c4c01-065c-41d3-9a18-14ca6da0ff15,e3164675-bafb-4741-a95c-dfa61e549930,58db1f29-2078-411a-ac50-f0b8f45e3221,3123,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
45403c4f-ecff-4bb3-8475-79f4af046833,c83d5315-f2bc-448d-ad1a-72f49d38b950,d6ee7016-8d18-4648-911d-1ab0ad53e141,462-G,WO,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
45605616-f170-4c92-9df1-2ceada48cedb,ef9721f9-57dc-4db7-898e-04005f98f089,1c0c2def-6365-43d0-b768-c52b714fa831,1064,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
45c4633a-78c0-4607-ae6a-7c3e0a4a07fa,4144640f-ca40-447e-adaf-65a1b5f40378,d6ee7016-8d18-4648-911d-1ab0ad53e141,458-A,WO,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
45ccad80-9f66-400d-8839-d1e2565e0f19,540668d7-75c0-4a5e-a84c-99dba77dc720,e3120bdb-2ecb-498d-82d8-54b620a8d863,2013,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
45fca8ab-8284-463c-9031-3b02fbf2966d,41d89bc8-1954-417d-a6aa-fef88f295ff8,b628858a-1e91-43c3-a264-a9d4d8b990fe,1153,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
464448fa-6957-474e-8cb1-3116d4092182,013f3e9a-35e7-4acc-a02a-ab5d2d03606f,9efb1cab-3e61-4e67-a8dc-3d7c2b0018ed,2054,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
472115b1-ab3c-4053-8b1e-8ab971241d38,27fe63c5-88af-4b01-ab17-171f701db0f0,0596ccd0-91a1-4d44-8235-f9cfa81bca32,C312,CV,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
475e28ae-59b5-4596-bac4-70c167aa7ea7,27fe63c5-88af-4b01-ab17-171f701db0f0,ac471e4b-d47a-431b-b864-07921d14ef00,C429,CV,,4,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
47c3309e-1cb4-459f-be67-3394a645f5f4,b67290d5-b1ab-470a-a61c-0d50c8cec474,b880fd88-dc5b-4bda-89d1-f5edf3d8aefb,S010,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4823fef1-5489-45cb-b613-02119c02f138,3ed39b03-722e-4ef6-82ca-72a20f8c0e77,894e04e2-a5fa-4a68-827e-c496cd04d155,2084,SB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
483e0333-1976-4d2a-a1d0-857f4774995c,5703511f-0b88-44fc-8788-ec88952a41b1,b880fd88-dc5b-4bda-89d1-f5edf3d8aefb,S060,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
48b9b873-d4c7-4dee-9e5d-607d222ec589,83b9b497-2158-477f-8e1e-b7bb1268f47a,894e04e2-a5fa-4a68-827e-c496cd04d155,2069,SB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4983d9fc-92be-4bdc-b523-34312ba1421d,5fb4c648-9e1e-475f-9ae7-8ba6bf0484c8,d6ee7016-8d18-4648-911d-1ab0ad53e141,452-C,WO,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
49df5302-5ccb-4c07-b13e-9411cb95f07a,4a2f5eaf-aa2d-4674-b773-472954c25b44,653cd147-1bba-4592-938f-22f05a022145,S077,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4a496f00-564a-46d7-b459-61f221e25061,7eb938c9-ffeb-4ced-bf99-ea7cc04cf99b,18fb4aeb-d73f-4953-ad0d-0e23d3cdc722,3054,SB,,3,residential,,available,2025-12-06 22:16:07.788926+00,2025-12-06 22:16:07.788926+00
4a55083a-50e1-4672-b777-649004624865,7d0746e5-d32a-4600-b68e-6d3feded5710,3c6def3a-6200-4ba4-a3b4-2eb2c459f573,2085,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4a9d209c-40f2-477a-b38d-e936dbf0c0fb,c3623832-b1a2-4aaa-9d7b-97ecba768a59,16a87b97-91f4-4015-932e-7efc4e9dd0a9,1028,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4ac5fde1-9831-45ee-ac19-b0865eb1a48c,3ded3253-9ae9-49b2-bdaf-8cb77ec856bc,653cd147-1bba-4592-938f-22f05a022145,S105,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4b1f6652-b454-433a-a230-2cf2a6dbda49,ef9721f9-57dc-4db7-898e-04005f98f089,894e04e2-a5fa-4a68-827e-c496cd04d155,1061,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4b5e8e93-3a97-4210-b388-3d201b9b106a,385ec15a-7235-4103-ba10-0306dfa56ddc,d6ee7016-8d18-4648-911d-1ab0ad53e141,474-F,WO,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4b654f52-2c97-451b-92a4-8edf1adec162,07711183-0f10-4d28-b6f4-9b2b9cd22d1d,16a87b97-91f4-4015-932e-7efc4e9dd0a9,1102,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4ba7ecbf-a3c8-4127-8415-a5d02cc2869d,d2e28407-ed62-4456-863e-1a608585789a,22741823-ecdf-4454-8607-4fe78ed8d337,2140,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4c0dbe4b-9fd3-423e-a10e-5b06c5af6b6b,cd9fd60d-0724-4dc6-ae8f-a72ba8849d71,e3120bdb-2ecb-498d-82d8-54b620a8d863,1099,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4cc76aa8-4519-4859-ae2c-2766d8430ad0,7d0746e5-d32a-4600-b68e-6d3feded5710,58db1f29-2078-411a-ac50-f0b8f45e3221,2073,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4cdc95ad-4634-4fe1-b490-089eb039c399,e3164675-bafb-4741-a95c-dfa61e549930,9687b044-ae38-4503-8f5b-4e0c4c1b36e1,1114,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4d350e3f-9ed8-439f-a018-c9bd6b2e9f22,7d0746e5-d32a-4600-b68e-6d3feded5710,cb81a89d-0e44-42f0-8438-78a5553269ef,1071,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4d6f0ad7-fc7f-4ae9-aece-2991563da0fb,ef9721f9-57dc-4db7-898e-04005f98f089,894e04e2-a5fa-4a68-827e-c496cd04d155,2061,SB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4d6f12bc-48b8-4c8b-8be1-6a360cf66f3a,27fe63c5-88af-4b01-ab17-171f701db0f0,ac471e4b-d47a-431b-b864-07921d14ef00,C413,CV,,4,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4d9dc443-dc00-4ada-b86c-b95ca3c29126,e3164675-bafb-4741-a95c-dfa61e549930,e3120bdb-2ecb-498d-82d8-54b620a8d863,1111,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4e0a5271-3a8b-4d23-ae98-01457e9cbac4,013f3e9a-35e7-4acc-a02a-ab5d2d03606f,e3120bdb-2ecb-498d-82d8-54b620a8d863,1057,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4eb74100-bb8b-4c49-86cc-b0b03ff3e5c3,27fe63c5-88af-4b01-ab17-171f701db0f0,0596ccd0-91a1-4d44-8235-f9cfa81bca32,C203,CV,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4ebd6cf5-ac3e-4fec-b49c-6f73dc5246b3,7d0746e5-d32a-4600-b68e-6d3feded5710,3c6def3a-6200-4ba4-a3b4-2eb2c459f573,1085,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4f062a54-fc3f-4d3e-984a-f07f3a5d1d0d,4a2f5eaf-aa2d-4674-b773-472954c25b44,653cd147-1bba-4592-938f-22f05a022145,S066,OB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4f559b53-5c77-4385-a530-dbf0b7b2001c,252092b1-d39a-425c-9f89-0ed2de93573b,6acb9a92-fc81-4cd5-9ba0-91a523e5aca5,2041,SB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
4fedfd88-a92a-454a-96a6-cbc012d8c22d,52c0e2e7-df80-4ba7-8d7c-54975281a96b,67af1514-8f9b-4eb4-bf0b-4ecf3fbedf6c,3147,SB,,3,residential,,available,2025-12-06 22:16:07.788926+00,2025-12-06 22:16:07.788926+00
500634c6-ddfe-4144-80b9-a1206966cf84,013f3e9a-35e7-4acc-a02a-ab5d2d03606f,9687b044-ae38-4503-8f5b-4e0c4c1b36e1,1062,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
501172dc-8280-42d9-b9a3-ffc58bd84379,876b367b-1b43-47d8-b05d-2f6e9fa470ed,cd59ceff-0fea-4dd5-ad66-8a30d163bd6c,3096,SB,,3,residential,,available,2025-12-06 22:16:07.788926+00,2025-12-06 22:16:07.788926+00
50423de8-8709-47cb-b9ae-6d7ac675e48f,27fe63c5-88af-4b01-ab17-171f701db0f0,57f332c2-bc74-44cb-923b-9bf2c844fa43,C106,CV,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
50602cb6-1a21-4275-9452-6b5965ca1a8b,e548bb95-30a4-4865-8b71-0c8be2900c6b,b628858a-1e91-43c3-a264-a9d4d8b990fe,1008,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
507a0515-706a-4e3f-9ac8-e5e9b0bd1275,d2e28407-ed62-4456-863e-1a608585789a,3520f8e4-275a-4ea3-9b74-e3eafcdbcbb4,1139,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
509e7853-b10f-48c5-964a-9f6e7da2030e,a620238e-85f6-4d66-bcc2-bf160cbd3223,b628858a-1e91-43c3-a264-a9d4d8b990fe,2034,SB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
50e8f0ac-b7ff-426d-899c-c315b7a31780,b67290d5-b1ab-470a-a61c-0d50c8cec474,b880fd88-dc5b-4bda-89d1-f5edf3d8aefb,S005,OB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
50e9f4bd-8e3f-4c66-a780-21ef8f379452,013f3e9a-35e7-4acc-a02a-ab5d2d03606f,cb81a89d-0e44-42f0-8438-78a5553269ef,3058,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
510e9ca0-f392-47b0-8a55-a538e358474b,b4b46d3f-24d7-4090-b0b4-0370f05a15fc,16a87b97-91f4-4015-932e-7efc4e9dd0a9,3078,SB,,3,residential,,available,2025-12-06 22:16:07.788926+00,2025-12-06 22:16:07.788926+00
5135aa0f-82d1-481a-a46e-d1f98c79edf0,2c88aa6f-c60b-4341-984d-d53aa18d16c0,b880fd88-dc5b-4bda-89d1-f5edf3d8aefb,S024,OB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
514abb2f-ce15-4944-8c76-96bc0e2d87c7,d2e28407-ed62-4456-863e-1a608585789a,22741823-ecdf-4454-8607-4fe78ed8d337,2142,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
51729d91-7b41-484b-b71b-002734cd1713,cd9fd60d-0724-4dc6-ae8f-a72ba8849d71,e3120bdb-2ecb-498d-82d8-54b620a8d863,3089,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
51946774-f08a-45be-b54d-b2eff7069e61,52c0e2e7-df80-4ba7-8d7c-54975281a96b,cd59ceff-0fea-4dd5-ad66-8a30d163bd6c,2152,SB,,2,residential,,available,2025-12-06 22:16:07.788926+00,2025-12-06 22:16:07.788926+00
51b1b7cb-0e81-47d8-a42f-3006fc34e6f2,b67290d5-b1ab-470a-a61c-0d50c8cec474,b880fd88-dc5b-4bda-89d1-f5edf3d8aefb,S014,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
51b99aed-2a45-48c3-a43a-135a2cd8cd25,252092b1-d39a-425c-9f89-0ed2de93573b,16a87b97-91f4-4015-932e-7efc4e9dd0a9,1045,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
51db6a91-9cb8-442d-9ce5-16d15283462e,27fe63c5-88af-4b01-ab17-171f701db0f0,d9ce3e6a-e4c6-48b2-a84d-2d19e926636d,C410,CV,,4,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
527fa995-a99f-4c1e-86ea-b40d04d92630,7eb938c9-ffeb-4ced-bf99-ea7cc04cf99b,18fb4aeb-d73f-4953-ad0d-0e23d3cdc722,2054,SB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
52c2053e-27c9-48ba-b993-f42859623784,7b645362-fbf8-4efc-a056-d26b07165751,653cd147-1bba-4592-938f-22f05a022145,S138,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
530d11c3-ce32-4064-88b6-08725542b4f6,dd22c341-7fea-40f8-b7a7-6008f8b1c653,16a87b97-91f4-4015-932e-7efc4e9dd0a9,2117,SB,,2,residential,,available,2025-12-06 22:16:07.788926+00,2025-12-06 22:16:07.788926+00
534d0670-b4d9-4c22-b57e-efd7a0f0f3ca,c83d5315-f2bc-448d-ad1a-72f49d38b950,d6ee7016-8d18-4648-911d-1ab0ad53e141,462-A,WO,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
53672772-be00-44f2-9c14-dacc6565b66e,4552d69a-1723-4f73-ad9b-943ae9edfc83,d6ee7016-8d18-4648-911d-1ab0ad53e141,470-C,WO,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
53e93005-609a-44bc-b5ac-796fc5394708,626286c1-83a3-417a-9ac4-e36ca4a04fd6,1ef9ada4-3f7a-40c6-874d-2846adb99957,456-D,WO,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
54686890-1a5a-4d40-9f41-137439c598a2,ed50c9cb-acde-475e-a5f6-27ecef8a915f,c8620203-748f-4fc0-850c-111ee4270dcb,S160,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
547516b1-b594-4cb9-ba7b-0ec679156141,c3623832-b1a2-4aaa-9d7b-97ecba768a59,16a87b97-91f4-4015-932e-7efc4e9dd0a9,2030,SB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
54bacc8e-8b45-413c-814f-d1daf8939bdb,540668d7-75c0-4a5e-a84c-99dba77dc720,9687b044-ae38-4503-8f5b-4e0c4c1b36e1,3004,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
54c2de1e-0df5-4a59-bd2e-631cb2aff4ef,7c5a7627-f855-4126-8e6d-f2686ea6dca5,653cd147-1bba-4592-938f-22f05a022145,S127,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
54fd62fb-51f2-48d0-ae34-3ec8bcee18ab,252092b1-d39a-425c-9f89-0ed2de93573b,6acb9a92-fc81-4cd5-9ba0-91a523e5aca5,1041,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
550b7be2-435a-484a-b1a2-e23f9c659f38,5f18441c-2cd3-4016-b7dd-3e06c45289aa,33686c92-7584-42a4-8bb1-469aeb038d62,2138,SB,,2,residential,,available,2025-12-06 22:16:07.788926+00,2025-12-06 22:16:07.788926+00
55c79248-10e6-4c28-b0dc-df1857b4ab6c,7b645362-fbf8-4efc-a056-d26b07165751,653cd147-1bba-4592-938f-22f05a022145,S144,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
56420d6a-1682-47cf-848e-d423fe4fba88,013f3e9a-35e7-4acc-a02a-ab5d2d03606f,e3120bdb-2ecb-498d-82d8-54b620a8d863,3049,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
5663d37d-97fc-42e5-995b-e99670f5e4cc,27fe63c5-88af-4b01-ab17-171f701db0f0,57f332c2-bc74-44cb-923b-9bf2c844fa43,C405,CV,,4,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
568e66e6-ab06-4159-be93-6d5e3dcae78a,540668d7-75c0-4a5e-a84c-99dba77dc720,9687b044-ae38-4503-8f5b-4e0c4c1b36e1,1004,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
57261b94-4814-4408-a95e-b660980940c7,d2e28407-ed62-4456-863e-1a608585789a,3520f8e4-275a-4ea3-9b74-e3eafcdbcbb4,2141,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
57480332-0dc0-45c9-b49f-6f4db05e2451,c3623832-b1a2-4aaa-9d7b-97ecba768a59,33686c92-7584-42a4-8bb1-469aeb038d62,2032,SB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
575265a1-9b24-4f30-8f5f-7f789ce40a30,27fe63c5-88af-4b01-ab17-171f701db0f0,0596ccd0-91a1-4d44-8235-f9cfa81bca32,C412,CV,,4,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
577fdd6a-a43f-488f-bde0-f1a3393610a4,e3164675-bafb-4741-a95c-dfa61e549930,9687b044-ae38-4503-8f5b-4e0c4c1b36e1,2126,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
57b89682-df90-4587-8f3e-aadeac37fc4c,cd9fd60d-0724-4dc6-ae8f-a72ba8849d71,cb81a89d-0e44-42f0-8438-78a5553269ef,2102,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
58344975-282c-4a47-b9ae-3ece79d2c632,b4b46d3f-24d7-4090-b0b4-0370f05a15fc,16a87b97-91f4-4015-932e-7efc4e9dd0a9,2078,SB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
5842a90a-ce84-480b-a708-01bd210688ed,876b367b-1b43-47d8-b05d-2f6e9fa470ed,67af1514-8f9b-4eb4-bf0b-4ecf3fbedf6c,1094,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
585ec04d-465d-47cd-b190-b61bdba70b53,cd9fd60d-0724-4dc6-ae8f-a72ba8849d71,22741823-ecdf-4454-8607-4fe78ed8d337,3108,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
587d5550-f468-4049-88c6-6e43b61f5387,dd22c341-7fea-40f8-b7a7-6008f8b1c653,16a87b97-91f4-4015-932e-7efc4e9dd0a9,1118,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
58a02688-7bfd-4474-8753-cab602251c99,27fe63c5-88af-4b01-ab17-171f701db0f0,0596ccd0-91a1-4d44-8235-f9cfa81bca32,C420,CV,,4,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
58ce1dc4-dd32-4b89-8050-c2eb11bd4c00,876b367b-1b43-47d8-b05d-2f6e9fa470ed,67af1514-8f9b-4eb4-bf0b-4ecf3fbedf6c,3093,SB,,3,residential,,available,2025-12-06 22:16:07.788926+00,2025-12-06 22:16:07.788926+00
58e7fb6e-efbc-4ad2-84b7-36c44e5aea90,27fe63c5-88af-4b01-ab17-171f701db0f0,0596ccd0-91a1-4d44-8235-f9cfa81bca32,C230,CV,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
59004af8-f950-4a8b-b8cd-2e5a5236c732,ed50c9cb-acde-475e-a5f6-27ecef8a915f,c8620203-748f-4fc0-850c-111ee4270dcb,S152,OB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
59456657-a13d-41fa-ad2a-c33828323051,dd22c341-7fea-40f8-b7a7-6008f8b1c653,33686c92-7584-42a4-8bb1-469aeb038d62,1119,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
59495f6a-c1f3-445f-9ba4-5f2b2dbd829f,cd9fd60d-0724-4dc6-ae8f-a72ba8849d71,52c8e384-a107-4509-806e-4b2a9b7cc465,2091,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
595daf73-12b1-422b-823e-5c3b443e4d02,27fe63c5-88af-4b01-ab17-171f701db0f0,0596ccd0-91a1-4d44-8235-f9cfa81bca32,C212,CV,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
597dda47-1cea-4ac6-ace4-cd8bd0b3bfb4,626286c1-83a3-417a-9ac4-e36ca4a04fd6,1ef9ada4-3f7a-40c6-874d-2846adb99957,456-G,WO,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
59d06341-8b5d-4027-86b5-1383d78cef63,013f3e9a-35e7-4acc-a02a-ab5d2d03606f,22741823-ecdf-4454-8607-4fe78ed8d337,2046,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
59dd1c36-6b55-4594-8543-1ab1eb0ffabc,540668d7-75c0-4a5e-a84c-99dba77dc720,9687b044-ae38-4503-8f5b-4e0c4c1b36e1,2006,RS,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
59e73265-9602-410e-ac4b-63da18aca7ec,7d0746e5-d32a-4600-b68e-6d3feded5710,cb81a89d-0e44-42f0-8438-78a5553269ef,3071,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
59eb4f33-6dc0-4478-9596-0553b7409b10,540668d7-75c0-4a5e-a84c-99dba77dc720,e3120bdb-2ecb-498d-82d8-54b620a8d863,1011,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
5a0df821-74e5-4ff3-8867-8276f33bd2f5,47e8faac-651c-40b9-907b-94ec0b10e696,45696361-6865-4939-b45f-052e5ef3772d,S094,OB,,2,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
5a565f06-f695-4042-94ce-96f1f1a3d27d,e548bb95-30a4-4865-8b71-0c8be2900c6b,894e04e2-a5fa-4a68-827e-c496cd04d155,1005,SB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
5a5949b6-1011-4a4d-aeb0-daf8c4c8af0a,7d0746e5-d32a-4600-b68e-6d3feded5710,9efb1cab-3e61-4e67-a8dc-3d7c2b0018ed,3076,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
5a7657d7-3396-4e38-983a-998169ea7fbc,7d0746e5-d32a-4600-b68e-6d3feded5710,e3120bdb-2ecb-498d-82d8-54b620a8d863,1075,RS,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
5a804526-ca93-4f95-819b-d762ea3df291,b67290d5-b1ab-470a-a61c-0d50c8cec474,b880fd88-dc5b-4bda-89d1-f5edf3d8aefb,S006,OB,,1,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
5a944129-7a74-44b3-997c-d62c222e3c46,7d0746e5-d32a-4600-b68e-6d3feded5710,e3120bdb-2ecb-498d-82d8-54b620a8d863,3077,RS,,3,residential,,available,2025-12-06 22:16:07.390832+00,2025-12-06 22:16:07.390832+00
